X,Y,Z,angle,lsx,lsy,formation,group
493922.49514366,7505307.691543925,525.,81.94812224973448,-0.9901416502877878,-0.14006966968396867,Boolgeeda_Iron_Formation,Hamersley_Group
496847.47510558495,7505282.225293345,498.,99.28850967686635,-0.9868881052339463,0.16140590989103065,Boolgeeda_Iron_Formation,Hamersley_Group
500163.5203918,7505054.013892045,501.,101.18698052430769,-0.9809992664226465,0.19401144110136742,Boolgeeda_Iron_Formation,Hamersley_Group
503124.12684582174,7505103.088527924,505.,90.3273792344661,-0.9999836760289613,0.005713814453174941,Boolgeeda_Iron_Formation,Hamersley_Group
506200.444865275,7505182.06548608,542.,91.72280897573546,-0.9995479710297626,0.03006415823343866,Boolgeeda_Iron_Formation,Hamersley_Group
508809.39013165503,7505273.85410469,528.,80.85448921512956,-0.9872878682526738,-0.1589423329421423,Boolgeeda_Iron_Formation,Hamersley_Group
509886.129717995,7505928.864605915,510.,77.41488502087572,-0.9759734010097051,-0.21788969806199907,Boolgeeda_Iron_Formation,Hamersley_Group
512717.83867459,7506304.899813104,543.,87.00065811398471,-0.9986301358328827,-0.052324485725119496,Boolgeeda_Iron_Formation,Hamersley_Group
513249.46395880973,7501274.177590145,506.,53.59629193829117,0.8048553908546632,0.5934709763856927,Woongarra_Rhyolite,Hamersley_Group
511025.5146192,7500156.358692605,527.,62.66337008059083,0.8883238305924777,0.4592175649967095,Woongarra_Rhyolite,Hamersley_Group
507647.41483332496,7499894.58614633,521.,73.48279737638791,0.958734418197844,0.2843032102577132,Woongarra_Rhyolite,Hamersley_Group
505311.60925399,7498834.794932225,540.,82.36812048376959,0.991141799034111,0.1328078845830543,Woongarra_Rhyolite,Hamersley_Group
503027.56033687503,7497949.766101494,489.,58.31166110215263,0.850918038223818,0.5252984791766766,Woongarra_Rhyolite,Hamersley_Group
503042.810321605,7496485.75509574,504.,39.4641742038903,0.6355956160117525,0.7720221583002917,Woongarra_Rhyolite,Hamersley_Group
499773.48278679,7496374.21932852,490.,87.95126338231431,0.9993607794545977,0.035749580247875015,Woongarra_Rhyolite,Hamersley_Group
496969.799978985,7495954.694302959,484.,56.26766292900527,0.8316408419081027,0.5553138842766152,Woongarra_Rhyolite,Hamersley_Group
496071.174195175,7495523.435461835,475.,2.8593516395005465,0.04988438822691108,0.9987549988917337,Woongarra_Rhyolite,Hamersley_Group
514622.66077257995,7506997.926233675,533.,78.96917697392354,-0.9815243931739529,-0.19133704713019775,Woongarra_Rhyolite,Hamersley_Group
516322.604808275,7507418.20076193,550.,79.98811025739731,-0.9847716971796915,-0.17385253646073126,Woongarra_Rhyolite,Hamersley_Group
